pizza_id,customer_id,employee_id,created_at,fulfilled_at
2670,65,2,2025-01-28 13:31:00,2025-01-28 13:43:00
2671,115,1,2025-01-28 13:53:00,2025-01-28 14:22:00
2672,92,2,2025-01-28 10:00:00,2025-01-28 10:30:00
2673,136,2,2025-01-28 18:53:00,2025-01-28 19:19:00
2674,187,4,2025-01-28 10:43:00,2025-01-28 10:56:00
2675,195,1,2025-01-28 14:01:00,2025-01-28 14:21:00
2676,212,2,2025-01-28 10:59:00,2025-01-28 11:32:00
2677,41,1,2025-01-28 19:10:00,2025-01-28 19:23:00
2678,19,2,2025-01-28 20:57:00,2025-01-28 21:20:00
2679,134,1,2025-01-28 10:48:00,2025-01-28 11:05:00
2680,57,1,2025-01-28 19:57:00,2025-01-28 20:15:00
2681,100,2,2025-01-28 12:05:00,2025-01-28 12:37:00
2682,5,4,2025-01-28 18:04:00,2025-01-28 18:21:00
2683,3,3,2025-01-28 12:38:00,2025-01-28 13:10:00
2684,283,3,2025-01-28 17:43:00,2025-01-28 17:56:00
2685,112,4,2025-01-28 19:26:00,2025-01-28 19:45:00
2686,154,4,2025-01-28 19:35:00,2025-01-28 20:03:00
2687,205,1,2025-01-28 18:37:00,2025-01-28 19:02:00
2688,267,3,2025-01-28 19:53:00,2025-01-28 20:26:00
2689,290,4,2025-01-28 12:21:00,2025-01-28 12:33:00
2690,74,1,2025-01-28 19:17:00,2025-01-28 19:40:00
2691,63,3,2025-01-28 16:42:00,2025-01-28 17:01:00
2692,185,4,2025-01-28 14:11:00,2025-01-28 14:38:00
2693,113,3,2025-01-28 19:50:00,2025-01-28 20:12:00
2694,173,3,2025-01-28 18:05:00,2025-01-28 18:25:00
2695,247,3,2025-01-28 13:25:00,2025-01-28 13:59:00
2696,55,4,2025-01-28 13:20:00,2025-01-28 13:39:00
2697,81,3,2025-01-28 10:00:00,2025-01-28 10:25:00
2698,91,3,2025-01-28 15:53:00,2025-01-28 16:06:00
2699,124,1,2025-01-28 12:54:00,2025-01-28 13:14:00
2700,30,4,2025-01-28 10:56:00,2025-01-28 11:11:00
2701,28,2,2025-01-28 20:01:00,2025-01-28 20:24:00
2702,241,1,2025-01-28 19:18:00,2025-01-28 19:50:00
2703,72,4,2025-01-28 12:39:00,2025-01-28 13:11:00
2704,150,2,2025-01-28 18:56:00,2025-01-28 19:21:00
2705,251,3,2025-01-28 19:32:00,2025-01-28 19:52:00
2706,242,1,2025-01-28 19:58:00,2025-01-28 20:28:00
2707,23,1,2025-01-28 18:53:00,2025-01-28 19:26:00
2708,221,3,2025-01-28 19:15:00,2025-01-28 19:40:00
2709,9,1,2025-01-28 19:28:00,2025-01-28 19:48:00
2710,163,1,2025-01-29 16:58:00,2025-01-29 17:27:00
2711,234,3,2025-01-29 19:51:00,2025-01-29 20:10:00
2712,116,4,2025-01-29 19:45:00,2025-01-29 20:01:00
2713,64,2,2025-01-29 17:16:00,2025-01-29 17:40:00
2714,39,4,2025-01-29 19:53:00,2025-01-29 20:08:00
2715,27,4,2025-01-29 18:43:00,2025-01-29 19:12:00
2716,239,2,2025-01-29 12:57:00,2025-01-29 13:25:00
2717,225,4,2025-01-29 20:03:00,2025-01-29 20:18:00
2718,130,3,2025-01-29 14:34:00,2025-01-29 15:08:00
2719,220,3,2025-01-29 10:00:00,2025-01-29 10:31:00
2720,134,3,2025-01-29 10:00:00,2025-01-29 10:14:00
2721,136,4,2025-01-29 20:57:00,2025-01-29 21:21:00
2722,80,4,2025-01-29 18:22:00,2025-01-29 18:34:00
2723,221,4,2025-01-29 12:45:00,2025-01-29 13:15:00
2724,257,3,2025-01-29 18:44:00,2025-01-29 19:18:00
2725,92,1,2025-01-29 17:01:00,2025-01-29 17:20:00
2726,22,4,2025-01-29 21:53:00,2025-01-29 22:08:00
2727,264,4,2025-01-29 20:04:00,2025-01-29 20:24:00
2728,13,4,2025-01-29 21:17:00,2025-01-29 21:49:00
2729,68,1,2025-01-29 12:19:00,2025-01-29 12:33:00
2730,60,2,2025-01-29 21:50:00,2025-01-29 22:12:00
2731,110,4,2025-01-29 21:20:00,2025-01-29 21:52:00
2732,161,3,2025-01-29 11:28:00,2025-01-29 11:52:00
2733,91,2,2025-01-29 13:57:00,2025-01-29 14:15:00
2734,15,1,2025-01-29 12:02:00,2025-01-29 12:18:00
2735,203,1,2025-01-29 21:07:00,2025-01-29 21:39:00
2736,121,3,2025-01-29 16:41:00,2025-01-29 17:04:00
2737,70,3,2025-01-29 19:06:00,2025-01-29 19:21:00
2738,76,1,2025-01-29 10:22:00,2025-01-29 10:49:00
2739,124,4,2025-01-29 17:49:00,2025-01-29 18:07:00
2740,49,3,2025-01-29 12:56:00,2025-01-29 13:14:00
2741,266,4,2025-01-29 18:31:00,2025-01-29 18:50:00
2742,154,4,2025-01-29 18:52:00,2025-01-29 19:05:00
2743,67,3,2025-01-29 20:07:00,2025-01-29 20:32:00
2744,63,1,2025-01-29 13:34:00,2025-01-29 13:58:00
2745,201,4,2025-01-29 16:26:00,2025-01-29 16:59:00
2746,82,4,2025-01-29 19:37:00,2025-01-29 20:01:00
2747,97,3,2025-01-29 10:48:00,2025-01-29 11:22:00
2748,37,2,2025-01-29 19:07:00,2025-01-29 19:20:00
2749,122,4,2025-01-29 17:26:00,2025-01-29 17:44:00
2750,174,1,2025-01-29 11:44:00,2025-01-29 12:11:00
2751,144,2,2025-01-29 18:12:00,2025-01-29 18:45:00
2752,231,3,2025-01-29 15:26:00,2025-01-29 15:44:00
2753,274,2,2025-01-29 17:09:00,2025-01-29 17:39:00
2754,78,1,2025-01-29 17:33:00,2025-01-29 18:04:00
2755,94,3,2025-01-29 21:23:00,2025-01-29 21:51:00
2756,26,1,2025-01-30 17:12:00,2025-01-30 17:42:00
2757,220,4,2025-01-30 18:15:00,2025-01-30 18:35:00
2758,124,2,2025-01-30 21:53:00,2025-01-30 22:13:00
2759,35,1,2025-01-30 10:00:00,2025-01-30 10:34:00
2760,28,1,2025-01-30 16:41:00,2025-01-30 17:05:00
2761,143,4,2025-01-30 17:26:00,2025-01-30 17:41:00
2762,156,2,2025-01-30 12:59:00,2025-01-30 13:16:00
2763,3,2,2025-01-30 18:00:00,2025-01-30 18:25:00
2764,271,1,2025-01-30 17:32:00,2025-01-30 18:06:00
2765,55,4,2025-01-30 19:18:00,2025-01-30 19:49:00
2766,287,4,2025-01-30 18:47:00,2025-01-30 19:16:00
2767,225,2,2025-01-30 11:26:00,2025-01-30 11:59:00
2768,196,2,2025-01-30 17:57:00,2025-01-30 18:24:00
2769,69,3,2025-01-30 19:47:00,2025-01-30 20:14:00
2770,109,1,2025-01-30 13:17:00,2025-01-30 13:45:00
2771,47,3,2025-01-30 17:10:00,2025-01-30 17:31:00
2772,13,1,2025-01-30 17:39:00,2025-01-30 18:03:00
2773,99,2,2025-01-30 15:15:00,2025-01-30 15:34:00
2774,203,3,2025-01-30 19:28:00,2025-01-30 19:43:00
2775,182,4,2025-01-30 19:55:00,2025-01-30 20:14:00
2776,27,2,2025-01-30 12:19:00,2025-01-30 12:32:00
2777,86,4,2025-01-30 14:04:00,2025-01-30 14:37:00
2778,64,3,2025-01-30 18:56:00,2025-01-30 19:11:00
2779,298,1,2025-01-30 19:49:00,2025-01-30 20:15:00
2780,5,4,2025-01-30 21:46:00,2025-01-30 22:07:00
2781,73,1,2025-01-30 17:11:00,2025-01-30 17:34:00
2782,231,1,2025-01-30 20:07:00,2025-01-30 20:21:00
2783,281,4,2025-01-30 21:52:00,2025-01-30 22:15:00
2784,289,1,2025-01-30 10:00:00,2025-01-30 10:28:00
2785,146,4,2025-01-30 10:00:00,2025-01-30 10:30:00
2786,113,4,2025-01-30 18:44:00,2025-01-30 18:58:00
2787,279,2,2025-01-30 10:02:00,2025-01-30 10:28:00
2788,106,2,2025-01-30 16:57:00,2025-01-30 17:21:00
2789,195,3,2025-01-30 21:53:00,2025-01-30 22:09:00
2790,56,2,2025-01-30 17:33:00,2025-01-30 17:53:00
2791,270,2,2025-01-30 16:40:00,2025-01-30 17:02:00
2792,251,4,2025-01-30 10:00:00,2025-01-30 10:27:00
2793,8,2,2025-01-30 12:47:00,2025-01-30 13:20:00
2794,250,3,2025-01-30 20:38:00,2025-01-30 20:50:00
2795,172,1,2025-01-30 10:00:00,2025-01-30 10:27:00
2796,205,1,2025-01-30 16:24:00,2025-01-30 16:49:00
2797,179,3,2025-01-30 12:01:00,2025-01-30 12:29:00
2798,192,4,2025-01-30 19:42:00,2025-01-30 19:55:00
2799,95,3,2025-01-30 12:19:00,2025-01-30 12:50:00
2800,45,4,2025-01-30 12:49:00,2025-01-30 13:07:00
2801,72,1,2025-01-30 17:52:00,2025-01-30 18:18:00
2802,87,3,2025-01-30 17:24:00,2025-01-30 17:41:00
2803,163,3,2025-01-30 19:22:00,2025-01-30 19:44:00
2804,180,3,2025-01-30 11:00:00,2025-01-30 11:30:00
2805,120,2,2025-01-30 18:11:00,2025-01-30 18:45:00
2806,54,3,2025-01-30 10:00:00,2025-01-30 10:15:00
2807,239,3,2025-01-30 18:06:00,2025-01-30 18:19:00
2808,77,4,2025-01-30 18:39:00,2025-01-30 18:52:00
2809,112,4,2025-01-30 17:06:00,2025-01-30 17:29:00
2810,138,1,2025-01-30 20:21:00,2025-01-30 20:33:00
2811,259,1,2025-01-30 16:10:00,2025-01-30 16:26:00
2812,244,3,2025-01-30 17:15:00,2025-01-30 17:27:00
2813,144,4,2025-01-30 13:18:00,2025-01-30 13:46:00
2814,65,2,2025-01-30 10:00:00,2025-01-30 10:13:00
2815,255,2,2025-01-30 16:37:00,2025-01-30 16:51:00
2816,119,1,2025-01-30 19:48:00,2025-01-30 20:20:00
2817,81,3,2025-01-30 19:05:00,2025-01-30 19:37:00
2818,276,3,2025-01-30 12:55:00,2025-01-30 13:20:00
2819,253,4,2025-01-30 20:24:00,2025-01-30 20:58:00
2820,221,2,2025-01-31 19:10:00,2025-01-31 19:32:00
2821,122,1,2025-01-31 17:19:00,2025-01-31 17:45:00
2822,108,4,2025-01-31 11:59:00,2025-01-31 12:17:00
2823,117,1,2025-01-31 18:27:00,2025-01-31 18:57:00
2824,286,1,2025-01-31 11:32:00,2025-01-31 11:59:00
2825,182,2,2025-01-31 15:13:00,2025-01-31 15:39:00
2826,134,1,2025-01-31 18:33:00,2025-01-31 18:48:00
2827,86,2,2025-01-31 19:20:00,2025-01-31 19:36:00
2828,60,4,2025-01-31 21:11:00,2025-01-31 21:37:00
2829,227,2,2025-01-31 20:18:00,2025-01-31 20:43:00
2830,285,4,2025-01-31 20:23:00,2025-01-31 20:55:00
2831,161,2,2025-01-31 15:19:00,2025-01-31 15:37:00
2832,114,4,2025-01-31 16:22:00,2025-01-31 16:47:00
2833,288,3,2025-01-31 10:12:00,2025-01-31 10:35:00
2834,151,4,2025-01-31 19:38:00,2025-01-31 20:02:00
2835,80,1,2025-01-31 15:01:00,2025-01-31 15:25:00
2836,222,4,2025-01-31 20:49:00,2025-01-31 21:09:00
2837,68,2,2025-01-31 21:35:00,2025-01-31 21:59:00
2838,146,2,2025-01-31 10:00:00,2025-01-31 10:15:00
2839,96,1,2025-01-31 17:34:00,2025-01-31 17:58:00
2840,110,4,2025-01-31 17:52:00,2025-01-31 18:13:00
2841,282,2,2025-01-31 18:33:00,2025-01-31 19:06:00
2842,275,2,2025-01-31 13:05:00,2025-01-31 13:34:00
2843,38,3,2025-01-31 11:50:00,2025-01-31 12:09:00
2844,121,4,2025-01-31 18:13:00,2025-01-31 18:40:00
2845,248,3,2025-01-31 20:43:00,2025-01-31 21:14:00
2846,92,3,2025-01-31 12:14:00,2025-01-31 12:44:00
2847,88,1,2025-01-31 17:57:00,2025-01-31 18:26:00
2848,256,3,2025-01-31 21:53:00,2025-01-31 22:12:00
2849,233,1,2025-01-31 18:12:00,2025-01-31 18:27:00
2850,167,2,2025-01-31 13:00:00,2025-01-31 13:30:00
2851,276,1,2025-01-31 19:22:00,2025-01-31 19:43:00
2852,263,2,2025-01-31 18:59:00,2025-01-31 19:28:00
2853,27,3,2025-01-31 10:26:00,2025-01-31 10:59:00
2854,120,3,2025-01-31 10:00:00,2025-01-31 10:20:00
2855,191,2,2025-01-31 19:28:00,2025-01-31 19:55:00
2856,264,3,2025-01-31 10:33:00,2025-01-31 10:52:00
2857,56,1,2025-01-31 12:40:00,2025-01-31 12:58:00
2858,47,2,2025-01-31 20:42:00,2025-01-31 21:07:00
2859,39,3,2025-01-31 19:23:00,2025-01-31 19:44:00
2860,175,2,2025-01-31 10:00:00,2025-01-31 10:32:00
2861,76,3,2025-01-31 16:34:00,2025-01-31 17:03:00
2862,209,1,2025-01-31 14:59:00,2025-01-31 15:16:00
2863,150,3,2025-01-31 19:34:00,2025-01-31 20:07:00
2864,100,3,2025-01-31 18:14:00,2025-01-31 18:39:00
2865,178,4,2025-01-31 16:35:00,2025-01-31 16:54:00
2866,67,4,2025-01-31 10:00:00,2025-01-31 10:16:00
2867,81,4,2025-01-31 18:44:00,2025-01-31 19:10:00
2868,51,1,2025-01-31 10:33:00,2025-01-31 11:00:00
2869,66,2,2025-01-31 19:44:00,2025-01-31 20:07:00
2870,295,3,2025-01-31 10:00:00,2025-01-31 10:18:00
2871,89,4,2025-01-31 12:37:00,2025-01-31 12:53:00
2872,59,2,2025-01-31 20:39:00,2025-01-31 20:56:00
2873,172,3,2025-01-31 14:29:00,2025-01-31 15:03:00
2874,4,3,2025-01-31 10:27:00,2025-01-31 10:51:00
2875,65,1,2025-01-31 11:26:00,2025-01-31 11:54:00
2876,106,2,2025-01-31 21:29:00,2025-01-31 22:00:00
2877,162,2,2025-01-31 16:42:00,2025-01-31 17:05:00
2878,48,3,2025-01-31 20:20:00,2025-01-31 20:39:00
2879,203,3,2025-01-31 17:45:00,2025-01-31 18:02:00
2880,164,2,2025-01-31 17:18:00,2025-01-31 17:49:00
2881,266,2,2025-01-31 18:55:00,2025-01-31 19:10:00
2882,153,4,2025-01-31 14:02:00,2025-01-31 14:34:00
2883,112,2,2025-01-31 10:30:00,2025-01-31 10:55:00
2884,55,2,2025-01-31 21:28:00,2025-01-31 21:54:00
2885,265,1,2025-01-31 14:51:00,2025-01-31 15:16:00
2886,281,4,2025-01-31 15:32:00,2025-01-31 16:02:00
2887,109,4,2025-01-31 20:02:00,2025-01-31 20:15:00
2888,247,2,2025-01-31 17:00:00,2025-01-31 17:22:00
2889,128,3,2025-01-31 16:40:00,2025-01-31 17:05:00
2890,208,3,2025-01-31 15:41:00,2025-01-31 15:57:00
2891,212,3,2025-01-31 13:57:00,2025-01-31 14:21:00
2892,171,3,2025-01-31 10:00:00,2025-01-31 10:22:00
2893,214,1,2025-01-31 17:03:00,2025-01-31 17:32:00
2894,138,2,2025-01-31 11:24:00,2025-01-31 11:58:00
2895,152,4,2025-01-31 19:31:00,2025-01-31 19:43:00
2896,183,2,2025-01-31 21:53:00,2025-01-31 22:07:00
2897,196,3,2025-01-31 10:47:00,2025-01-31 11:12:00
2898,13,1,2025-01-31 20:03:00,2025-01-31 20:28:00
2899,293,4,2025-01-31 10:00:00,2025-01-31 10:28:00
2900,77,3,2025-01-31 16:20:00,2025-01-31 16:53:00
2901,201,4,2025-01-31 13:40:00,2025-01-31 13:52:00
2902,97,1,2025-01-31 21:41:00,2025-01-31 21:59:00
2903,207,1,2025-01-31 16:21:00,2025-01-31 16:41:00
2904,40,4,2025-01-31 16:21:00,2025-01-31 16:41:00
2905,83,3,2025-01-31 18:48:00,2025-01-31 19:21:00
2906,132,2,2025-01-31 13:53:00,2025-01-31 14:06:00
2907,197,2,2025-01-31 21:53:00,2025-01-31 22:13:00
2908,58,1,2025-01-31 18:59:00,2025-01-31 19:22:00
2909,104,4,2025-01-31 15:35:00,2025-01-31 16:04:00
2910,278,3,2025-01-31 21:28:00,2025-01-31 21:49:00
2911,218,2,2025-01-31 19:34:00,2025-01-31 19:58:00
2912,115,2,2025-01-31 12:06:00,2025-01-31 12:24:00
2913,129,2,2025-01-31 13:04:00,2025-01-31 13:19:00
2914,8,4,2025-01-31 16:27:00,2025-01-31 16:39:00
2915,37,3,2025-01-31 18:32:00,2025-01-31 18:46:00
2916,157,1,2025-01-31 21:26:00,2025-01-31 21:48:00
2917,7,1,2025-01-31 18:28:00,2025-01-31 18:40:00
2918,273,2,2025-01-31 10:26:00,2025-01-31 10:46:00
2919,257,1,2025-01-31 20:39:00,2025-01-31 21:03:00
2920,289,3,2025-01-31 10:00:00,2025-01-31 10:32:00
2921,74,3,2025-01-31 17:49:00,2025-01-31 18:05:00
2922,29,4,2025-01-31 10:00:00,2025-01-31 10:28:00
2923,296,4,2025-01-31 13:34:00,2025-01-31 13:58:00
2924,283,3,2025-01-31 10:05:00,2025-01-31 10:35:00
2925,139,3,2025-01-31 13:13:00,2025-01-31 13:45:00
2926,53,4,2025-01-31 10:00:00,2025-01-31 10:12:00
2927,294,4,2025-01-31 21:00:00,2025-01-31 21:24:00
2928,90,4,2025-01-31 15:46:00,2025-01-31 16:14:00
2929,291,1,2025-01-31 17:24:00,2025-01-31 17:51:00
2930,52,4,2025-01-31 11:52:00,2025-01-31 12:23:00
2931,87,2,2025-01-31 18:08:00,2025-01-31 18:30:00
2932,9,1,2025-01-31 20:16:00,2025-01-31 20:46:00
2933,284,1,2025-01-31 21:53:00,2025-01-31 22:24:00
2934,225,1,2025-01-31 17:06:00,2025-01-31 17:31:00
2935,200,1,2025-01-31 13:59:00,2025-01-31 14:16:00
2936,232,4,2025-01-31 21:31:00,2025-01-31 21:49:00
2937,147,2,2025-01-31 17:46:00,2025-01-31 18:14:00
2938,107,3,2025-01-31 18:25:00,2025-01-31 18:45:00
2939,267,2,2025-01-31 19:29:00,2025-01-31 19:49:00
2940,279,1,2025-01-31 19:52:00,2025-01-31 20:07:00
2941,105,1,2025-01-31 17:54:00,2025-01-31 18:18:00
2942,168,3,2025-01-31 18:48:00,2025-01-31 19:02:00
2943,202,2,2025-01-31 20:06:00,2025-01-31 20:21:00
2944,95,3,2025-01-31 17:23:00,2025-01-31 17:44:00
2945,185,3,2025-01-31 18:22:00,2025-01-31 18:35:00
2946,62,2,2025-01-31 18:26:00,2025-01-31 18:55:00
2947,217,1,2025-01-31 12:07:00,2025-01-31 12:27:00
2948,238,2,2025-01-31 12:25:00,2025-01-31 12:53:00
2949,25,3,2025-01-31 13:33:00,2025-01-31 13:58:00
2950,113,2,2025-01-31 10:00:00,2025-01-31 10:18:00
2951,125,3,2025-01-31 12:02:00,2025-01-31 12:27:00
2952,54,3,2025-01-31 17:23:00,2025-01-31 17:51:00
2953,15,1,2025-01-31 18:22:00,2025-01-31 18:40:00
2954,155,3,2025-01-31 10:55:00,2025-01-31 11:20:00
2955,156,1,2025-01-31 21:15:00,2025-01-31 21:29:00
2956,244,1,2025-01-31 17:57:00,2025-01-31 18:11:00
2957,179,1,2025-01-31 11:10:00,2025-01-31 11:23:00
2958,176,2,2025-01-31 10:12:00,2025-01-31 10:33:00
2959,262,4,2025-01-31 19:13:00,2025-01-31 19:36:00
2960,241,3,2025-01-31 21:50:00,2025-01-31 22:23:00
2961,135,4,2025-01-31 19:20:00,2025-01-31 19:45:00
2962,252,1,2025-01-31 19:40:00,2025-01-31 20:09:00
2963,190,4,2025-01-31 19:16:00,2025-01-31 19:35:00
2964,154,1,2025-01-31 20:37:00,2025-01-31 21:07:00
2965,180,1,2025-01-31 14:54:00,2025-01-31 15:20:00
2966,223,4,2025-01-31 18:09:00,2025-01-31 18:23:00
2967,280,1,2025-01-31 21:53:00,2025-01-31 22:19:00
2968,19,1,2025-02-01 13:48:00,2025-02-01 14:04:00
2969,82,2,2025-02-01 18:06:00,2025-02-01 18:21:00
2970,300,4,2025-02-01 10:00:00,2025-02-01 10:12:00
2971,257,2,2025-02-01 21:12:00,2025-02-01 21:41:00
2972,135,3,2025-02-01 16:52:00,2025-02-01 17:05:00
2973,288,2,2025-02-01 20:54:00,2025-02-01 21:17:00
2974,224,2,2025-02-01 15:06:00,2025-02-01 15:34:00
2975,87,4,2025-02-01 20:29:00,2025-02-01 20:58:00
2976,242,1,2025-02-01 11:05:00,2025-02-01 11:23:00
2977,222,2,2025-02-01 17:12:00,2025-02-01 17:30:00
2978,52,2,2025-02-01 17:58:00,2025-02-01 18:18:00
2979,286,4,2025-02-01 17:18:00,2025-02-01 17:50:00
2980,190,1,2025-02-01 13:41:00,2025-02-01 14:04:00
2981,38,2,2025-02-01 18:30:00,2025-02-01 18:44:00
2982,3,3,2025-02-01 14:26:00,2025-02-01 14:39:00
2983,21,2,2025-02-01 11:52:00,2025-02-01 12:22:00
2984,250,1,2025-02-01 11:22:00,2025-02-01 11:52:00
2985,231,3,2025-02-01 17:24:00,2025-02-01 17:38:00
2986,144,2,2025-02-01 18:36:00,2025-02-01 18:49:00
2987,110,4,2025-02-01 17:39:00,2025-02-01 18:07:00
2988,115,1,2025-02-01 15:33:00,2025-02-01 15:53:00
2989,264,3,2025-02-01 13:38:00,2025-02-01 14:03:00
2990,140,2,2025-02-01 12:35:00,2025-02-01 12:49:00
2991,150,3,2025-02-01 21:41:00,2025-02-01 21:58:00
2992,45,1,2025-02-01 19:27:00,2025-02-01 19:47:00
2993,176,1,2025-02-01 19:15:00,2025-02-01 19:38:00
2994,23,4,2025-02-01 19:13:00,2025-02-01 19:27:00
2995,11,3,2025-02-01 16:40:00,2025-02-01 17:04:00
2996,155,4,2025-02-01 13:51:00,2025-02-01 14:20:00
2997,48,4,2025-02-01 13:19:00,2025-02-01 13:52:00
2998,170,4,2025-02-01 11:25:00,2025-02-01 11:52:00
2999,184,3,2025-02-01 16:06:00,2025-02-01 16:23:00
3000,169,2,2025-02-01 19:41:00,2025-02-01 20:05:00
3001,77,1,2025-02-01 18:49:00,2025-02-01 19:11:00
3002,161,3,2025-02-01 19:26:00,2025-02-01 19:48:00
3003,55,4,2025-02-01 20:19:00,2025-02-01 20:32:00
3004,69,1,2025-02-01 10:00:00,2025-02-01 10:23:00
3005,180,4,2025-02-01 17:39:00,2025-02-01 17:55:00
3006,195,4,2025-02-01 13:17:00,2025-02-01 13:29:00
3007,193,1,2025-02-01 15:35:00,2025-02-01 16:02:00
3008,14,2,2025-02-01 20:47:00,2025-02-01 21:04:00
3009,272,4,2025-02-01 19:11:00,2025-02-01 19:35:00
3010,13,2,2025-02-01 15:36:00,2025-02-01 15:52:00
3011,146,3,2025-02-01 13:49:00,2025-02-01 14:17:00
3012,91,3,2025-02-01 19:26:00,2025-02-01 19:58:00
3013,50,1,2025-02-01 13:12:00,2025-02-01 13:26:00
3014,291,2,2025-02-01 18:25:00,2025-02-01 18:44:00
3015,70,4,2025-02-01 19:28:00,2025-02-01 19:42:00
3016,220,2,2025-02-01 20:35:00,2025-02-01 21:03:00
3017,105,2,2025-02-01 17:48:00,2025-02-01 18:05:00
3018,186,4,2025-02-01 12:37:00,2025-02-01 12:51:00
3019,138,3,2025-02-01 18:04:00,2025-02-01 18:35:00
3020,127,2,2025-02-01 21:33:00,2025-02-01 21:59:00
3021,75,4,2025-02-01 20:20:00,2025-02-01 20:44:00
3022,241,4,2025-02-01 12:14:00,2025-02-01 12:44:00
3023,89,3,2025-02-01 20:43:00,2025-02-01 21:04:00
3024,63,1,2025-02-01 20:56:00,2025-02-01 21:27:00
3025,6,1,2025-02-01 11:32:00,2025-02-01 11:51:00
3026,276,2,2025-02-01 18:40:00,2025-02-01 19:03:00
3027,298,1,2025-02-01 13:53:00,2025-02-01 14:07:00
3028,270,1,2025-02-01 15:05:00,2025-02-01 15:20:00
3029,145,2,2025-02-01 17:13:00,2025-02-01 17:27:00
3030,290,3,2025-02-01 14:52:00,2025-02-01 15:09:00
3031,273,3,2025-02-01 13:15:00,2025-02-01 13:45:00
3032,16,3,2025-02-01 18:13:00,2025-02-01 18:31:00
3033,122,3,2025-02-01 19:33:00,2025-02-01 19:59:00
3034,275,3,2025-02-01 17:49:00,2025-02-01 18:03:00
3035,92,3,2025-02-01 10:00:00,2025-02-01 10:15:00
3036,64,4,2025-02-01 17:44:00,2025-02-01 18:16:00
3037,282,1,2025-02-01 12:56:00,2025-02-01 13:18:00
3038,183,4,2025-02-01 16:18:00,2025-02-01 16:33:00
3039,104,3,2025-02-01 21:08:00,2025-02-01 21:30:00
3040,137,1,2025-02-01 18:27:00,2025-02-01 18:40:00
3041,44,3,2025-02-01 17:30:00,2025-02-01 17:58:00
3042,249,4,2025-02-01 11:26:00,2025-02-01 11:45:00
3043,234,3,2025-02-01 12:33:00,2025-02-01 12:59:00
3044,213,3,2025-02-01 17:55:00,2025-02-01 18:16:00
3045,61,4,2025-02-01 10:23:00,2025-02-01 10:36:00
3046,118,2,2025-02-01 10:16:00,2025-02-01 10:48:00
3047,151,4,2025-02-01 19:39:00,2025-02-01 19:55:00
3048,22,4,2025-02-01 16:48:00,2025-02-01 17:00:00
3049,148,2,2025-02-01 16:27:00,2025-02-01 16:44:00
3050,279,2,2025-02-01 13:06:00,2025-02-01 13:37:00
3051,152,2,2025-02-01 17:26:00,2025-02-01 17:49:00
3052,98,2,2025-02-01 10:13:00,2025-02-01 10:33:00
3053,106,1,2025-02-01 11:58:00,2025-02-01 12:16:00
3054,299,3,2025-02-01 21:27:00,2025-02-01 21:51:00
3055,40,4,2025-02-01 18:16:00,2025-02-01 18:34:00
3056,219,1,2025-02-01 21:22:00,2025-02-01 21:47:00
3057,251,1,2025-02-01 10:33:00,2025-02-01 10:58:00
3058,94,2,2025-02-01 20:12:00,2025-02-01 20:46:00
3059,128,4,2025-02-01 11:33:00,2025-02-01 12:05:00
3060,41,4,2025-02-01 17:30:00,2025-02-01 17:58:00
3061,81,1,2025-02-01 12:50:00,2025-02-01 13:23:00
3062,121,4,2025-02-01 16:35:00,2025-02-01 16:56:00
3063,114,3,2025-02-01 19:42:00,2025-02-01 20:11:00
3064,295,3,2025-02-01 10:49:00,2025-02-01 11:14:00
3065,271,1,2025-02-01 21:02:00,2025-02-01 21:36:00
3066,136,2,2025-02-01 13:14:00,2025-02-01 13:26:00
3067,205,3,2025-02-01 20:16:00,2025-02-01 20:38:00
3068,267,1,2025-02-01 13:14:00,2025-02-01 13:28:00
3069,49,3,2025-02-01 17:15:00,2025-02-01 17:37:00
3070,233,2,2025-02-01 21:17:00,2025-02-01 21:34:00
3071,108,3,2025-02-01 21:05:00,2025-02-01 21:38:00
3072,285,1,2025-02-01 18:21:00,2025-02-01 18:50:00
3073,80,2,2025-02-01 18:49:00,2025-02-01 19:06:00
3074,93,3,2025-02-01 15:13:00,2025-02-01 15:26:00
3075,289,2,2025-02-01 20:17:00,2025-02-01 20:48:00
3076,227,4,2025-02-01 17:09:00,2025-02-01 17:42:00
3077,278,2,2025-02-01 13:09:00,2025-02-01 13:29:00
3078,287,1,2025-02-01 11:53:00,2025-02-01 12:14:00
3079,188,3,2025-02-01 21:53:00,2025-02-01 22:27:00
3080,158,2,2025-02-01 10:05:00,2025-02-01 10:33:00
3081,32,1,2025-02-01 19:15:00,2025-02-01 19:41:00
3082,103,3,2025-02-01 19:06:00,2025-02-01 19:22:00
3083,268,3,2025-02-01 20:27:00,2025-02-01 20:51:00
3084,168,2,2025-02-01 12:39:00,2025-02-01 13:09:00
3085,24,4,2025-02-01 13:02:00,2025-02-01 13:18:00
3086,277,2,2025-02-01 12:29:00,2025-02-01 12:56:00
3087,163,4,2025-02-01 16:40:00,2025-02-01 16:54:00
3088,274,4,2025-02-01 11:54:00,2025-02-01 12:09:00
3089,269,1,2025-02-01 11:44:00,2025-02-01 12:06:00
3090,149,3,2025-02-01 10:16:00,2025-02-01 10:28:00
3091,192,4,2025-02-01 13:20:00,2025-02-01 13:43:00
3092,100,4,2025-02-01 21:53:00,2025-02-01 22:25:00
